"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","27169","Winona","MN","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","27171","Wright","MN","46.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","27173","Yellow Medicine","MN","39.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28001","Adams","MS","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28003","Alcorn","MS","36.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28005","Amite","MS","35.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28007","Attala","MS","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28009","Benton","MS","38.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28011","Bolivar","MS","33.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28013","Calhoun","MS","38.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28015","Carroll","MS","37.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28017","Chickasaw","MS","35.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28019","Choctaw","MS","41.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28021","Claiborne","MS","32.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28023","Clarke","MS","39.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28025","Clay","MS","39.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28027","Coahoma","MS","33.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28029","Copiah","MS","40.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28031","Covington","MS","40.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28033","Desoto","MS","39.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28035","Forrest","MS","42.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28037","Franklin","MS","36.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28039","George","MS","39.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28041","Greene","MS","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28043","Grenada","MS","38.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28045","Hancock","MS","42.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28047","Harrison","MS","42.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28049","Hinds","MS","38.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28051","Holmes","MS","29.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28053","Humphreys","MS","33.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28055","Issaquena","MS","33.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28057","Itawamba","MS","40.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28059","Jackson","MS","42.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28061","Jasper","MS","36.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28063","Jefferson","MS","32.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28065","Jefferson Davis","MS","34.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28067","Jones","MS","38.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28069","Kemper","MS","38.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28071","Lafayette","MS","44.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28073","Lamar","MS","44.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28075","Lauderdale","MS","41.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28077","Lawrence","MS","38.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28079","Leake","MS","33.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28081","Lee","MS","43.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28083","Leflore","MS","32.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28085","Lincoln","MS","38.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28087","Lowndes","MS","38.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28089","Madison","MS","45.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28091","Marion","MS","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28093","Marshall","MS","38.150000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28095","Monroe","MS","40.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28097","Montgomery","MS","36.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28099","Neshoba","MS","37.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28101","Newton","MS","39.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28103","Noxubee","MS","35.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28105","Oktibbeha","MS","37.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28107","Panola","MS","34.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28109","Pearl River","MS","39.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28111","Perry","MS","37.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28113","Pike","MS","37.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28115","Pontotoc","MS","41.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28117","Prentiss","MS","36.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28119","Quitman","MS","33.4"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28121","Rankin","MS","46.900000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28123","Scott","MS","34.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28125","Sharkey","MS","35.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28127","Simpson","MS","38.85"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28129","Smith","MS","37.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28131","Stone","MS","38.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28133","Sunflower","MS","34.35"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28135","Tallahatchie","MS","33.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","28137","Tate","MS","38.15"
